コード,企業名,株価,時価総額（億）,発行済株式数,売上高（百万）,粗利益,営業利益,当期利益,総資産,総負債,純資産,EPS,配当金,配当利回り,PER,益回り,PBR,PBR逆数,ROE,ROA,自己資本比率,ROEx益回りx自己資本,ROE+益回り+自己資本,ROExPBR逆数x自己資本,ROE+PBR逆数+自己資本
5967,ＴＯＮＥ,3200,71,2156706,6120,2653,1147,842,9474,1432,8042,321.57,60.0,1.88,9.95,10.1,0.88,113.64,10.5,8.9,84.9,9004,105.5,101304,209.0
5969,ロブテックス,2170,21,933796,6100,2000,384,225,8308,4066,4242,240.09,60.0,2.76,9.04,11.1,0.5,200.0,5.3,2.7,51.1,3006,67.5,54166,256.4
5970,ジーテクト,1364,574,42972252,236503,24107,10933,8878,282540,118617,163923,206.67,57.0,4.18,6.6,15.2,0.35,285.71,5.4,3.1,58.0,4761,78.6,89484,349.1
5971,共和工業所,4235,58,1357703,11659,2801,1475,1082,16362,3028,13334,797.57,100.0,2.36,5.31,18.8,0.43,232.56,8.1,6.6,81.5,12411,108.4,153524,322.2
5973,トーアミ,439,28,6147549,12265,1951,42,70,15868,4908,10960,11.06,15.0,3.42,39.69,2.5,0.26,384.62,0.6,0.4,69.1,104,72.2,15946,454.3
5974,中国工業,662,21,3248939,12866,2555,63,133,11761,7457,4304,40.63,15.0,2.27,16.29,6.1,0.49,204.08,3.1,1.1,36.6,692,45.8,23155,243.8
5975,東プレ,1082,539,52468977,233601,21546,6834,10999,320013,143268,176745,209.6,20.0,1.85,5.16,19.4,0.3,333.33,6.2,3.4,55.2,6639,80.8,114079,394.7
5976,高周波熱錬,678,264,39143362,53004,11292,3499,2691,82003,22356,59647,67.43,32.0,4.72,10.05,10.0,0.44,227.27,4.5,3.3,72.7,3272,87.2,74351,304.5
5981,東京製綱,952,151,16122569,63780,12463,106,1306,83725,58223,25502,81.04,20.0,2.1,11.75,8.5,0.59,169.49,5.1,1.6,30.5,1322,44.1,26364,205.1
5982,マルゼン,1880,304,16195466,52825,14467,3829,2873,61756,20284,41471,181.49,60.0,3.19,10.36,9.7,0.73,136.99,6.9,4.7,67.2,4498,83.8,63520,211.1
5983,イワブチ,4665,50,1074133,10262,2794,846,755,22956,5855,17101,702.98,200.0,4.29,6.64,15.1,0.29,344.83,4.4,3.3,74.5,4950,94.0,113035,423.7
5984,兼房,752,102,13900268,19669,6313,1718,1333,31636,6157,25479,95.83,29.0,3.86,7.85,12.7,0.4,250.0,5.2,4.2,80.5,5316,98.4,104650,335.7
5985,サンコール,638,190,30024651,47438,5871,633,905,57932,20750,37182,29.31,22.0,3.45,21.77,4.6,0.51,196.08,2.4,1.6,64.2,709,71.2,30212,262.7
5986,モリテック　スチール,280,63,22405040,27564,3148,204,254,23832,10584,13248,11.34,4.0,1.43,24.69,4.1,0.48,208.33,1.9,1.1,55.6,433,61.6,22008,265.8
5987,オーネックス,887,15,1655989,5066,973,-244,-202,10183,4846,5337,-36.25,20.0,2.25,-24.47,-4.1,0.28,357.14,-3.8,-2.0,52.4,816,44.5,-71114,405.7
5988,パイオラックス,2016,700,35249386,55144,15078,4914,4224,109674,12782,96892,121.7,82.5,4.09,16.57,6.0,0.72,138.89,4.4,3.9,88.3,2331,98.7,53962,231.6
5989,エイチワン,619,172,28112970,170588,13725,-4046,-1390,193980,121060,72920,-49.47,25.0,4.04,-12.51,-8.0,0.24,416.67,-1.9,-0.7,37.6,572,27.7,-29767,452.4
5990,スーパーツール,2265,53,2303657,7957,1939,691,414,12311,2825,9486,215.67,65.0,2.87,10.5,9.5,0.56,178.57,4.4,3.4,77.1,3223,91.0,60578,260.1
5991,日本発條,917,2054,228017870,586903,73804,13642,31999,588091,265476,322615,140.33,27.0,2.94,6.53,15.3,0.64,156.25,9.9,5.4,54.9,8316,80.1,84923,221.1
5992,中央発條,728,178,24919010,82144,10222,1776,1801,104553,37450,67103,71.27,32.0,4.4,10.21,9.8,0.27,370.37,2.7,1.7,64.2,1699,76.7,64200,437.3
5994,ファインシンター,1367,59,4400856,38957,4586,333,208,51053,32998,18054,-144.06,50.0,3.66,-9.49,-10.5,0.33,303.03,1.2,0.4,35.4,-446,26.1,12873,339.6
5997,協立エアテック,529,25,4792620,9893,2632,640,552,13034,5625,7409,116.91,20.0,3.78,4.52,22.1,0.34,294.12,7.5,4.2,56.8,9415,86.4,125295,358.4
5998,アドバネクス,1124,46,4108327,21722,4767,-31,-82,25208,18286,6922,-19.97,10.0,0.89,-56.28,-1.8,0.66,151.52,-1.2,-0.3,27.5,59,24.5,-5000,177.8
5999,イハラサイエンス,2195,236,10761370,20607,6579,4375,3313,27630,5480,22150,309.39,58.0,2.64,7.09,14.1,1.07,93.46,15.0,12.0,80.2,16962,109.3,112432,188.7
6005,三浦工業,3215,3609,113125892,143543,58987,19441,14416,219154,58958,160196,127.73,41.0,1.28,25.17,4.0,2.25,44.44,9.0,6.6,73.1,2632,86.1,29237,126.5
6013,タクマ,1412,1121,79874219,134092,26183,9852,7436,174535,80626,93909,91.52,36.0,2.55,15.43,6.5,1.19,84.03,7.9,4.3,53.8,2763,68.2,35714,145.7
6016,ジャパンエンジンコーポレーション,1122,32,2794980,13164,2855,571,548,17410,10744,6666,196.06,24.0,2.14,5.72,17.5,0.48,208.33,8.2,3.1,38.3,5496,64.0,65428,254.8
6018,阪神内燃機工業,1417,47,3229696,10142,2204,549,394,19787,6321,13466,122.28,40.0,2.82,11.59,8.6,0.35,285.71,2.9,2.0,68.1,1698,79.6,56425,356.7
6022,赤阪鐵工所,1532,22,1504698,6400,1340,-9,166,11513,3701,7812,125.5,30.0,1.96,12.21,8.2,0.28,357.14,2.1,1.4,67.9,1169,78.2,50925,427.1
6023,ダイハツディーゼル,490,162,31464665,57599,13281,2343,1967,89268,46238,43030,70.69,15.0,3.06,6.93,14.4,0.38,263.16,4.6,2.2,48.2,3193,67.2,58348,316.0
6026,ＧＭＯ　ＴＥＣＨ,1802,19,1060999,4252,1398,-258,-288,1723,1239,484,-206.88,0,0.0,-8.71,-11.5,3.93,25.45,-59.5,-16.7,28.1,19227,-42.9,-42551,-5.9
6027,弁護士ドットコム,3750,842,22163241,6877,5787,1134,702,3812,1413,2399,29.49,0,0.0,127.16,0.8,35.1,2.85,29.3,18.4,62.9,1474,93.0,5252,95.0
6028,テクノプロ・ホールディングス,3080,3313,107725873,161316,39727,19575,13246,117989,60762,57227,139.91,62.0,2.01,22.01,4.5,5.79,17.27,23.1,11.2,48.5,5042,76.1,19348,88.9
6029,アトラグループ,189,18,9786734,3158,876,-376,-351,5595,4156,1439,-36.08,0,0.0,-5.24,-19.1,1.25,80.0,-24.4,-6.3,25.7,11977,-17.8,-50166,81.3
6030,アドベンチャー,8230,616,7500604,36239,6583,983,850,12199,9888,2311,154.82,20.0,0.24,53.16,1.9,26.66,3.75,36.8,7.0,18.9,1321,57.6,2608,59.4
6031,サイジニア,961,59,6363942,1394,258,-55,-55,515,235,280,-204.56,0,0.0,-4.7,-21.3,21.07,4.75,-19.6,-10.7,54.4,22711,13.5,-5065,39.5
6032,インターワークス,366,36,9688318,2526,1967,259,268,2459,463,1996,27.77,15.0,4.1,13.18,7.6,1.8,55.56,13.4,10.9,81.2,8269,102.2,60454,150.2
6033,エクストリーム,1322,75,5495976,7232,1878,533,453,5031,1488,3543,82.5,17.0,1.29,16.02,6.2,2.12,47.17,12.8,9.0,70.4,5587,89.4,42506,130.4
6034,ＭＲＴ,1400,82,5573770,4469,3553,1267,774,4984,2761,2222,249.46,0,0.0,5.61,17.8,3.69,27.1,34.8,15.5,44.6,27627,97.2,42061,106.5
6035,アイ・アールジャパンホールディングス,2184,395,17763427,8403,7129,3489,2435,9027,1612,7415,137.03,113.0,5.17,15.94,6.3,5.33,18.76,32.8,27.0,82.1,16965,121.2,50518,133.7
6036,ＫｅｅＰｅｒ技研,3485,968,27280446,11801,9290,2995,2133,9187,3620,5567,98.81,29.0,0.83,35.27,2.8,17.39,5.75,38.3,23.2,60.6,6499,101.7,13346,104.7
6038,イード,826,41,4902407,5407,2446,158,465,4724,1337,3387,72.36,0,0.0,11.42,8.8,1.21,82.64,13.7,9.8,71.7,8644,94.2,81176,168.0
6039,日本動物高度医療センター,1902,45,2326584,2979,1105,423,287,6967,4457,2510,120.56,0,0.0,15.78,6.3,1.79,55.87,11.4,4.1,36.0,2586,53.7,22929,103.3
6040,日本スキー場開発,661,101,15164000,4547,1176,-487,-480,6913,2002,4911,-2.07,7.0,1.06,-319.32,-0.3,2.06,48.54,-9.8,-6.9,71.0,209,60.9,-33774,109.7
6044,三機サービス,1002,59,5926975,11525,2629,270,176,5094,2129,2964,25.98,15.0,1.5,38.57,2.6,1.99,50.25,5.9,3.5,58.2,893,66.7,17255,114.3
6045,レントラックス,635,50,7858457,2455,1908,720,439,6250,3558,2692,55.62,10.0,1.57,11.42,8.8,1.86,53.76,16.3,7.0,43.1,6182,68.2,37768,113.2
6046,リンクバル,236,45,18646896,670,628,-350,-376,1943,250,1693,-21.69,0,0.0,-10.88,-9.2,2.66,37.59,-22.2,-19.4,87.1,17789,55.7,-72685,102.5
6048,デザインワン・ジャパン,180,26,14745542,1835,1592,61,88,3608,466,3141,-4.75,0,0.0,-37.89,-2.6,0.83,120.48,2.8,2.4,87.1,-634,87.3,29383,210.4
6049,イトクロ,396,79,20287179,4268,3764,1307,825,10045,881,9164,22.36,0,0.0,17.71,5.6,0.86,116.28,9.0,8.2,91.2,4596,105.8,95443,216.5
6050,イー・ガーディアン,3145,317,10033492,9933,3541,1740,1087,6832,1922,4910,155.85,14.0,0.45,20.18,5.0,6.46,15.48,22.1,15.9,71.9,7945,99.0,24598,109.5
6054,リブセンス,168,46,27419680,4180,3437,-1146,-944,3874,775,3099,-24.29,0,0.0,-6.92,-14.5,1.48,67.57,-30.5,-24.4,80.0,35380,35.0,-164871,117.1
6055,ジャパンマテリアル,1965,2014,102636597,37989,12211,9209,6735,45502,8300,37202,65.63,18.0,0.92,29.94,3.3,5.41,18.48,18.1,14.8,81.8,4886,103.2,27361,118.4
6058,ベクトル,1205,575,47674039,47351,29670,4377,2072,31575,19204,12371,51.68,13.0,1.08,23.32,4.3,4.65,21.51,16.7,6.6,39.2,2815,60.2,14081,77.4
6059,ウチヤマホールディングス,306,59,19331023,24958,1056,-506,-650,30570,17685,12885,-33.62,15.0,4.9,-9.1,-11.0,0.46,217.39,-5.0,-2.1,42.1,2316,26.1,-45761,254.5
6060,こころネット,880,33,3742955,8675,2729,270,131,18535,10503,8032,34.19,30.0,3.41,25.74,3.9,0.41,243.9,1.6,0.7,43.3,270,48.8,16897,288.8
6061,ユニバーサル園芸社,2500,119,4754386,9569,5835,1271,733,9840,1780,8060,227.35,20.0,0.8,11.0,9.1,1.48,67.57,9.1,7.4,81.9,6782,100.1,50359,158.6
6062,チャーム・ケア・コーポレーション,1171,399,32616672,22984,3949,2013,1536,28598,17472,11126,82.03,15.0,1.28,14.28,7.0,3.59,27.86,13.8,5.4,38.9,3758,59.7,14956,80.6
6063,日本エマージェンシーアシスタンス,1051,26,2519210,4359,699,246,179,3803,2722,1081,88.89,10.0,0.95,11.82,8.5,2.41,41.49,16.6,4.7,28.4,4007,53.5,19560,86.5
6067,インパクトホールディングス,3505,239,6590185,13334,4443,1657,1209,8903,4832,4071,196.23,10.0,0.29,17.86,5.6,5.87,17.04,29.7,13.6,45.7,7601,81.0,23128,92.4
6069,トレンダーズ,1556,112,7174315,6558,1931,593,400,4712,1919,2792,55.85,16.0,1.03,27.86,3.6,4.01,24.94,14.3,8.5,59.3,3053,77.2,21149,98.5
6070,キャリアリンク,2203,268,11814975,43101,9456,4424,3115,16544,8206,8338,243.51,40.0,1.82,9.05,11.0,3.21,31.15,37.4,18.8,50.4,20735,98.8,58717,118.9
6071,ＩＢＪ,727,307,40044894,14081,13584,1502,1054,13315,7143,6172,29.03,6.0,0.83,25.04,4.0,4.97,20.12,17.1,7.9,46.4,3174,67.5,15964,83.6
6072,地盤ネットホールディングス,150,34,22830499,2216,787,-32,-47,1760,520,1240,-2.01,0,0.0,-74.63,-1.3,2.74,36.5,-3.8,-2.7,70.5,348,65.4,-9778,103.2
6073,アサンテ,1569,173,10975305,13699,9416,1324,579,14073,2514,11559,52.8,62.0,3.95,29.72,3.4,1.5,66.67,5.0,4.1,82.1,1396,90.5,27368,153.8
6074,ジェイエスエス,435,17,3867684,7550,1164,181,112,7257,4796,2461,29.08,12.0,2.76,14.96,6.7,0.69,144.93,4.6,1.5,33.9,1045,45.2,22600,183.4
6078,バリューＨＲ,1381,368,26146428,5526,2235,948,663,16539,11271,5268,30.19,16.5,1.19,45.74,2.2,6.99,14.31,12.6,4.0,31.9,884,46.7,5752,58.8
6080,Ｍ＆Ａキャピタルパートナーズ,3590,1176,31728602,15161,9770,6569,4312,30797,4955,25842,151.23,0,0.0,23.74,4.2,4.55,21.98,16.7,14.0,83.9,5885,104.8,30797,122.6
6081,アライドアーキテクツ,715,99,14165029,6210,2772,721,727,3828,1390,2439,48.0,0,0.0,14.9,6.7,4.06,24.63,29.8,19.0,63.7,12718,100.2,46754,118.1
6082,ライドオンエクスプレスホールディングス,1325,130,9936976,25703,12551,1875,1247,11444,4090,7354,119.23,30.0,2.26,11.11,9.0,1.77,56.5,17.0,10.9,64.3,9838,90.3,61760,137.8
6083,ＥＲＩホールディングス,1055,83,7832278,14398,3940,401,265,6478,3489,2989,156.79,40.0,3.79,6.73,14.9,2.78,35.97,8.9,4.1,46.1,6113,69.9,14758,91.0
6086,シンメンテホールディングス,1182,117,9974709,16434,3626,905,571,6747,4039,2708,55.46,19.0,1.61,21.31,4.7,4.32,23.15,21.1,8.5,40.1,3977,65.9,19587,84.3
6087,アビスト,3030,119,3979623,9022,1948,439,670,8410,2269,6142,146.75,102.0,3.37,20.65,4.8,1.94,51.55,10.9,8.0,73.0,3819,88.7,41018,135.4
6088,シグマクシス・ホールディングス,1234,526,42186206,15654,7246,2738,1664,14657,4354,10303,79.24,26.0,2.11,15.57,6.4,5.11,19.57,16.2,11.4,70.3,7289,92.9,22287,106.1
6089,ウィルグループ,1236,274,22582880,131080,28766,5473,3286,52350,39229,13121,144.72,34.0,2.75,8.54,11.7,2.09,47.85,25.0,6.3,25.1,7342,61.8,30026,97.9
6090,ヒューマン・メタボローム・テクノロジーズ,806,48,5900188,1124,806,30,58,1623,363,1260,41.61,0,0.0,19.37,5.2,3.81,26.25,4.6,3.6,77.6,1856,87.4,9370,108.4
6091,ウエスコホールディングス,474,68,14715997,13774,3738,826,785,19650,5161,14489,32.77,16.0,3.38,14.46,6.9,0.47,212.77,5.4,4.0,73.7,2746,86.0,84678,291.9
6092,エンバイオ・ホールディングス,563,38,6644856,8988,2426,1133,654,16370,10482,5888,98.52,8.0,1.42,5.71,17.5,0.65,153.85,11.1,4.0,36.0,6993,64.6,61478,200.9
6093,エスクロー・エージェント・ジャパン,160,69,43421134,3552,1670,614,407,4094,715,3379,9.58,4.0,2.5,16.7,6.0,2.04,49.02,12.0,9.9,82.5,5940,100.5,48530,143.5
6094,フリークアウト・ホールディングス,1605,286,17877740,29499,6883,291,580,20535,13731,6804,39.41,0,0.0,40.73,2.5,4.2,23.81,8.5,2.8,33.1,703,44.1,6699,65.4
6095,メドピア,2085,472,21619467,7435,4855,1784,1293,8538,1831,6708,51.98,0,0.0,40.11,2.5,7.04,14.2,19.3,15.1,78.6,3792,100.4,21541,112.1
6096,レアジョブ,584,55,9303976,5598,3291,274,184,6343,3865,2478,19.87,11.0,1.88,29.39,3.4,2.22,45.05,7.4,2.9,39.1,984,49.9,13035,91.5
6098,リクルートホールディングス,4874,81100,1636685117,2871705,1650021,378930,296833,2423542,1047248,1376294,181.68,21.5,0.44,26.83,3.7,5.89,16.98,21.6,12.2,56.8,4539,82.1,20832,95.4
6099,エラン,1145,709,60459031,31636,7877,2797,1906,13948,6464,7484,33.48,9.0,0.79,34.2,2.9,9.47,10.56,25.5,13.7,53.7,3971,82.1,14460,89.8
6101,ツガミ,1203,588,48396005,93174,28180,19949,9486,103761,45921,57840,191.99,44.0,3.66,6.27,15.9,1.02,98.04,16.4,9.1,55.7,14524,88.0,89558,170.1
6103,オークマ,5280,1623,31152930,172809,52240,14462,11579,258985,65329,193656,366.9,125.0,2.37,14.39,6.9,0.84,119.05,6.0,4.5,74.8,3097,87.7,53430,199.8
6104,芝浦機械,2889,687,24154381,107777,32515,3871,3726,166989,83474,83515,154.24,75.0,2.6,18.73,5.3,0.82,121.95,4.5,2.2,50.0,1192,59.8,27439,176.4
6113,アマダ,1068,3710,347659625,312658,133643,38538,27770,614439,134651,479788,79.87,43.0,4.03,13.37,7.5,0.77,129.87,5.8,4.5,78.1,3397,91.4,58829,213.8
6118,アイダエンジニアリング,924,545,59699583,62466,10892,1791,897,113933,35940,77993,15.01,25.0,2.71,61.56,1.6,0.7,142.86,1.2,0.8,68.5,132,71.3,11743,212.6
